date,País,Estado,População,Confirmados,Confirmados_1d,Média_Móvel_Confirmados_7d,Taxa_MM_Confirmados_7d_14d,Tendência_Confirmados,Mortes,Mortes_1d,Média_Móvel_Mortes_7d,Taxa_MM_Mortes_7d_14d,Tendência_Mortes,Mês,Ano
2021-09-27,Brazil,Santa Catarina,7164788,1188881,301.0,2793.0,4.296923076923077,Crescendo,19214,15.0,17.0,0.85,Estável,2021-09,2021
2021-09-28,Brazil,Santa Catarina,7164788,1190110,1229.0,2923.0,5.621153846153846,Crescendo,19242,28.0,18.0,0.8181818181818182,Estável,2021-09,2021
2021-09-29,Brazil,Santa Catarina,7164788,1191300,1190.0,939.0,2.045751633986928,Crescendo,19265,23.0,17.0,0.7391304347826086,Decrescendo,2021-09,2021
2021-09-30,Brazil,Santa Catarina,7164788,1192421,1121.0,937.0,3.2992957746478875,Crescendo,19276,11.0,17.0,0.7727272727272727,Estável,2021-09,2021
2021-10-01,Brazil,Santa Catarina,7164788,1193381,960.0,914.0,3.1194539249146755,Crescendo,19291,15.0,18.0,0.8181818181818182,Estável,2021-10,2021
2021-10-02,Brazil,Santa Catarina,7164788,1194325,944.0,874.0,2.8284789644012944,Crescendo,19306,15.0,18.0,0.8571428571428571,Estável,2021-10,2021
2021-10-03,Brazil,Santa Catarina,7164788,1194687,362.0,873.0,2.825242718446602,Crescendo,19313,7.0,17.0,0.85,Estável,2021-10,2021
2021-10-04,Brazil,Santa Catarina,7164788,1195124,437.0,892.0,2.72782874617737,Crescendo,19324,11.0,16.0,0.7619047619047619,Estável,2021-10,2021
2021-10-05,Brazil,Santa Catarina,7164788,1196390,1266.0,898.0,2.878205128205128,Crescendo,19346,22.0,15.0,0.75,Estável,2021-10,2021
2021-10-06,Brazil,Santa Catarina,7164788,1197398,1008.0,872.0,0.3588477366255144,Decrescendo,19360,14.0,14.0,0.7,Decrescendo,2021-10,2021
2021-10-07,Brazil,Santa Catarina,7164788,1198432,1034.0,859.0,0.3391235688906435,Decrescendo,19374,14.0,14.0,0.7368421052631579,Decrescendo,2021-10,2021
2021-10-08,Brazil,Santa Catarina,7164788,1199572,1140.0,885.0,0.3351003407800075,Decrescendo,19387,13.0,14.0,0.8235294117647058,Estável,2021-10,2021
2021-10-09,Brazil,Santa Catarina,7164788,1200432,860.0,873.0,0.3150487188740526,Decrescendo,19397,10.0,13.0,0.7647058823529411,Estável,2021-10,2021
2021-10-10,Brazil,Santa Catarina,7164788,1200905,473.0,889.0,0.3182957393483709,Decrescendo,19400,3.0,13.0,0.7222222222222222,Decrescendo,2021-10,2021
2021-10-11,Brazil,Santa Catarina,7164788,1201201,296.0,869.0,0.3111349803079126,Decrescendo,19412,12.0,13.0,0.7647058823529411,Estável,2021-10,2021
2021-10-12,Brazil,Santa Catarina,7164788,1201887,686.0,786.0,0.2689018132056107,Decrescendo,19418,6.0,11.0,0.6111111111111112,Decrescendo,2021-10,2021
2021-10-13,Brazil,Santa Catarina,7164788,1202269,382.0,696.0,0.7412140575079872,Decrescendo,19431,13.0,11.0,0.6470588235294118,Decrescendo,2021-10,2021
2021-10-14,Brazil,Santa Catarina,7164788,1203243,974.0,688.0,0.7342582710779082,Decrescendo,19457,26.0,12.0,0.7058823529411765,Decrescendo,2021-10,2021
2021-10-15,Brazil,Santa Catarina,7164788,1204332,1089.0,680.0,0.7439824945295405,Decrescendo,19475,18.0,13.0,0.7222222222222222,Decrescendo,2021-10,2021
2021-10-16,Brazil,Santa Catarina,7164788,1205368,1036.0,706.0,0.8077803203661327,Estável,19489,14.0,14.0,0.7777777777777778,Estável,2021-10,2021
2021-10-17,Brazil,Santa Catarina,7164788,1205855,487.0,708.0,0.8109965635738832,Estável,19492,3.0,14.0,0.8235294117647058,Estável,2021-10,2021
2021-10-18,Brazil,Santa Catarina,7164788,1206243,388.0,721.0,0.8082959641255605,Estável,19500,8.0,13.0,0.8125,Estável,2021-10,2021
2021-10-19,Brazil,Santa Catarina,7164788,1207332,1089.0,778.0,0.8663697104677061,Estável,19515,15.0,14.0,0.9333333333333332,Estável,2021-10,2021
2021-10-20,Brazil,Santa Catarina,7164788,1208448,1116.0,883.0,1.0126146788990826,Estável,19531,16.0,15.0,1.0714285714285714,Estável,2021-10,2021
2021-10-21,Brazil,Santa Catarina,7164788,1209470,1022.0,890.0,1.0360884749708963,Estável,19549,18.0,14.0,1.0,Estável,2021-10,2021
2021-10-22,Brazil,Santa Catarina,7164788,1209712,242.0,769.0,0.8689265536723164,Estável,19555,6.0,12.0,0.8571428571428571,Estável,2021-10,2021
2021-10-23,Brazil,Santa Catarina,7164788,1211225,1513.0,837.0,0.9587628865979382,Estável,19570,15.0,12.0,0.9230769230769232,Estável,2021-10,2021
2021-10-24,Brazil,Santa Catarina,7164788,1211401,176.0,793.0,0.8920134983127109,Estável,19572,2.0,12.0,0.9230769230769232,Estável,2021-10,2021
2021-10-25,Brazil,Santa Catarina,7164788,1211707,306.0,781.0,0.8987341772151899,Estável,19582,10.0,12.0,0.9230769230769232,Estável,2021-10,2021
2021-10-26,Brazil,Santa Catarina,7164788,1212748,1041.0,774.0,0.9847328244274808,Estável,19598,16.0,12.0,1.0909090909090908,Estável,2021-10,2021
2021-10-27,Brazil,Santa Catarina,7164788,1213774,1026.0,761.0,1.0933908045977012,Estável,19610,12.0,12.0,1.0909090909090908,Estável,2021-10,2021
2021-10-28,Brazil,Santa Catarina,7164788,1214738,964.0,753.0,1.0944767441860466,Estável,19626,16.0,11.0,0.9166666666666666,Estável,2021-10,2021
2021-10-29,Brazil,Santa Catarina,7164788,1215514,776.0,829.0,1.2191176470588236,Crescendo,19640,14.0,13.0,1.0,Estável,2021-10,2021
2021-10-30,Brazil,Santa Catarina,7164788,1216323,809.0,729.0,1.0325779036827196,Estável,19656,16.0,13.0,0.9285714285714286,Estável,2021-10,2021
2021-10-31,Brazil,Santa Catarina,7164788,1216691,368.0,756.0,1.0677966101694916,Estável,19663,7.0,13.0,0.9285714285714286,Estável,2021-10,2021
2021-11-01,Brazil,Santa Catarina,7164788,1217010,319.0,758.0,1.0513176144244103,Estável,19673,10.0,13.0,1.0,Estável,2021-11,2021
2021-11-02,Brazil,Santa Catarina,7164788,1217672,662.0,704.0,0.9048843187660668,Estável,19680,7.0,12.0,0.8571428571428571,Estável,2021-11,2021
2021-11-03,Brazil,Santa Catarina,7164788,1218044,372.0,610.0,0.6908267270668177,Decrescendo,19697,17.0,13.0,0.8666666666666667,Estável,2021-11,2021
2021-11-04,Brazil,Santa Catarina,7164788,1218908,864.0,596.0,0.6696629213483146,Decrescendo,19718,21.0,14.0,1.0,Estável,2021-11,2021
2021-11-05,Brazil,Santa Catarina,7164788,1219718,810.0,601.0,0.7815344603381015,Estável,19728,10.0,13.0,1.0833333333333333,Estável,2021-11,2021
2021-11-06,Brazil,Santa Catarina,7164788,1220620,902.0,614.0,0.7335722819593787,Decrescendo,19734,6.0,12.0,1.0,Estável,2021-11,2021
2021-11-07,Brazil,Santa Catarina,7164788,1220929,309.0,606.0,0.7641866330390921,Estável,19735,1.0,11.0,0.9166666666666666,Estável,2021-11,2021
2021-11-08,Brazil,Santa Catarina,7164788,1221124,195.0,588.0,0.7528809218950064,Estável,19736,1.0,9.0,0.75,Estável,2021-11,2021
2021-11-09,Brazil,Santa Catarina,7164788,1221916,792.0,607.0,0.7842377260981912,Estável,19736,0.0,8.0,0.6666666666666666,Decrescendo,2021-11,2021
2021-11-10,Brazil,Santa Catarina,7164788,1222642,726.0,657.0,0.8633377135348226,Estável,19763,27.0,10.0,0.8333333333333334,Estável,2021-11,2021
2021-11-11,Brazil,Santa Catarina,7164788,1223397,755.0,642.0,0.852589641434263,Estável,19777,14.0,9.0,0.8181818181818182,Estável,2021-11,2021
2021-11-12,Brazil,Santa Catarina,7164788,1224148,751.0,633.0,0.7635705669481303,Estável,19807,30.0,12.0,0.9230769230769232,Estável,2021-11,2021
2021-11-13,Brazil,Santa Catarina,7164788,1224773,625.0,594.0,0.8148148148148148,Estável,19826,19.0,14.0,1.0769230769230769,Estável,2021-11,2021
2021-11-14,Brazil,Santa Catarina,7164788,1225072,299.0,592.0,0.783068783068783,Estável,19830,4.0,14.0,1.0769230769230769,Estável,2021-11,2021
2021-11-15,Brazil,Santa Catarina,7164788,1225223,151.0,586.0,0.7730870712401056,Estável,19833,3.0,14.0,1.0769230769230769,Estável,2021-11,2021
2021-11-16,Brazil,Santa Catarina,7164788,1225399,176.0,498.0,0.7073863636363636,Decrescendo,19842,9.0,16.0,1.3333333333333333,Crescendo,2021-11,2021
2021-11-17,Brazil,Santa Catarina,7164788,1226086,687.0,492.0,0.8065573770491803,Estável,19863,21.0,15.0,1.1538461538461535,Crescendo,2021-11,2021
2021-11-18,Brazil,Santa Catarina,7164788,1226836,750.0,492.0,0.825503355704698,Estável,19879,16.0,15.0,1.0714285714285714,Estável,2021-11,2021
2021-11-19,Brazil,Santa Catarina,7164788,1227536,700.0,484.0,0.8053244592346089,Estável,19891,12.0,12.0,0.9230769230769232,Estável,2021-11,2021
2021-11-20,Brazil,Santa Catarina,7164788,1228283,747.0,502.0,0.8175895765472313,Estável,19905,14.0,12.0,1.0,Estável,2021-11,2021
2021-11-21,Brazil,Santa Catarina,7164788,1228530,247.0,494.0,0.8151815181518152,Estável,19908,3.0,12.0,1.0909090909090908,Estável,2021-11,2021
2021-11-22,Brazil,Santa Catarina,7164788,1228723,193.0,500.0,0.8503401360544217,Estável,19920,12.0,13.0,1.4444444444444444,Crescendo,2021-11,2021
2021-11-23,Brazil,Santa Catarina,7164788,1229407,684.0,573.0,0.943986820428336,Estável,19937,17.0,14.0,1.75,Crescendo,2021-11,2021
2021-11-24,Brazil,Santa Catarina,7164788,1230043,636.0,566.0,0.8614916286149162,Estável,19942,5.0,12.0,1.2,Crescendo,2021-11,2021
2021-11-25,Brazil,Santa Catarina,7164788,1230663,620.0,547.0,0.8520249221183801,Estável,19957,15.0,12.0,1.3333333333333333,Crescendo,2021-11,2021
2021-11-26,Brazil,Santa Catarina,7164788,1231250,587.0,531.0,0.8388625592417062,Estável,19966,9.0,11.0,0.9166666666666666,Estável,2021-11,2021
2021-11-27,Brazil,Santa Catarina,7164788,1231919,669.0,520.0,0.8754208754208754,Estável,19973,7.0,10.0,0.7142857142857143,Decrescendo,2021-11,2021
2021-11-28,Brazil,Santa Catarina,7164788,1232109,190.0,512.0,0.8648648648648649,Estável,19976,3.0,10.0,0.7142857142857143,Decrescendo,2021-11,2021
2021-11-29,Brazil,Santa Catarina,7164788,1232208,99.0,498.0,0.8498293515358362,Estável,19983,7.0,9.0,0.6428571428571429,Decrescendo,2021-11,2021
2021-11-30,Brazil,Santa Catarina,7164788,1232912,704.0,501.0,1.0060240963855422,Estável,19992,9.0,8.0,0.5,Decrescendo,2021-11,2021
2021-12-01,Brazil,Santa Catarina,7164788,1233516,604.0,497.0,1.0101626016260163,Estável,20000,8.0,9.0,0.6,Decrescendo,2021-12,2021
2021-12-02,Brazil,Santa Catarina,7164788,1234048,532.0,484.0,0.983739837398374,Estável,20010,10.0,8.0,0.5333333333333333,Decrescendo,2021-12,2021
2021-12-03,Brazil,Santa Catarina,7164788,1234592,544.0,478.0,0.987603305785124,Estável,20028,18.0,9.0,0.75,Estável,2021-12,2021
2021-12-04,Brazil,Santa Catarina,7164788,1235081,489.0,452.0,0.900398406374502,Estável,20033,5.0,9.0,0.75,Estável,2021-12,2021
2021-12-05,Brazil,Santa Catarina,7164788,1235222,141.0,445.0,0.9008097165991904,Estável,20035,2.0,9.0,0.75,Estável,2021-12,2021
2021-12-06,Brazil,Santa Catarina,7164788,1235328,106.0,446.0,0.892,Estável,20039,4.0,8.0,0.6153846153846154,Decrescendo,2021-12,2021
2021-12-07,Brazil,Santa Catarina,7164788,1235922,594.0,430.0,0.7504363001745201,Estável,20052,13.0,9.0,0.6428571428571429,Decrescendo,2021-12,2021
2021-12-08,Brazil,Santa Catarina,7164788,1236468,546.0,422.0,0.7455830388692579,Decrescendo,20064,12.0,10.0,0.8333333333333334,Estável,2021-12,2021
2021-12-09,Brazil,Santa Catarina,7164788,1237060,592.0,431.0,0.7879341864716636,Estável,20073,9.0,9.0,0.75,Estável,2021-12,2021
2021-12-10,Brazil,Santa Catarina,7167528,1237533,473.0,421.0,0.7928436911487758,Estável,20076,3.0,7.0,0.6363636363636364,Decrescendo,2021-12,2021
2021-12-11,Brazil,Santa Catarina,7167956,1237607,74.0,361.0,0.6942307692307692,Decrescendo,20083,7.0,8.0,0.8,Estável,2021-12,2021
2021-12-12,Brazil,Santa Catarina,7168558,1237711,104.0,356.0,0.6953125,Decrescendo,20086,3.0,8.0,0.8,Estável,2021-12,2021
2021-12-13,Brazil,Santa Catarina,7168935,1237776,65.0,350.0,0.7028112449799196,Decrescendo,20088,2.0,7.0,0.7777777777777778,Estável,2021-12,2021
2021-12-14,Brazil,Santa Catarina,7164788,1237919,143.0,286.0,0.5708582834331337,Decrescendo,20095,7.0,7.0,0.875,Estável,2021-12,2021
2021-12-15,Brazil,Santa Catarina,7164788,1238056,137.0,227.0,0.4567404426559356,Decrescendo,20101,6.0,6.0,0.6666666666666666,Decrescendo,2021-12,2021
2021-12-16,Brazil,Santa Catarina,7165419,1238165,109.0,158.0,0.3264462809917355,Decrescendo,20110,9.0,6.0,0.75,Estável,2021-12,2021
2021-12-17,Brazil,Santa Catarina,7165737,1238329,164.0,114.0,0.2384937238493724,Decrescendo,20120,10.0,7.0,0.7777777777777778,Estável,2021-12,2021
2021-12-18,Brazil,Santa Catarina,7166530,1238466,137.0,123.0,0.2721238938053097,Decrescendo,20124,4.0,6.0,0.6666666666666666,Decrescendo,2021-12,2021
2021-12-19,Brazil,Santa Catarina,7164788,1238546,80.0,120.0,0.2696629213483146,Decrescendo,20129,5.0,7.0,0.7777777777777778,Estável,2021-12,2021
2021-12-20,Brazil,Santa Catarina,7164788,1238600,54.0,118.0,0.2645739910313901,Decrescendo,20131,2.0,7.0,0.875,Estável,2021-12,2021
2021-12-21,Brazil,Santa Catarina,7164788,1238751,151.0,119.0,0.2767441860465116,Decrescendo,20135,4.0,6.0,0.6666666666666666,Decrescendo,2021-12,2021
2021-12-22,Brazil,Santa Catarina,7164788,1238829,78.0,111.0,0.2630331753554502,Decrescendo,20136,1.0,5.0,0.5,Decrescendo,2021-12,2021
2021-12-23,Brazil,Santa Catarina,7164788,1238969,140.0,115.0,0.2668213457076566,Decrescendo,20141,5.0,5.0,0.5555555555555556,Decrescendo,2021-12,2021
2021-12-24,Brazil,Santa Catarina,7164788,1239109,140.0,112.0,0.2660332541567696,Decrescendo,20144,3.0,4.0,0.5714285714285714,Decrescendo,2021-12,2021
2021-12-25,Brazil,Santa Catarina,7164788,1239177,68.0,102.0,0.2825484764542936,Decrescendo,20144,0.0,3.0,0.375,Decrescendo,2021-12,2021
2021-12-26,Brazil,Santa Catarina,7164788,1239241,64.0,100.0,0.2808988764044944,Decrescendo,20144,0.0,3.0,0.375,Decrescendo,2021-12,2021
2021-12-27,Brazil,Santa Catarina,7164788,1240361,1120.0,252.0,0.72,Decrescendo,20147,3.0,3.0,0.4285714285714285,Decrescendo,2021-12,2021
2021-12-28,Brazil,Santa Catarina,7164788,1241041,680.0,328.0,1.1468531468531469,Estável,20177,30.0,6.0,0.8571428571428571,Estável,2021-12,2021
2021-12-29,Brazil,Santa Catarina,7164788,1242019,978.0,456.0,2.0088105726872247,Crescendo,20182,5.0,7.0,1.1666666666666667,Crescendo,2021-12,2021
2021-12-30,Brazil,Santa Catarina,7164788,1242654,635.0,527.0,3.335443037974684,Crescendo,20183,1.0,6.0,1.0,Estável,2021-12,2021
2021-01-01,Brazil,São Paulo,45919049,1466191,,,,,46775,,,,,2021-01,2021
2021-01-02,Brazil,São Paulo,45919049,1467953,1762.0,,,,46808,33.0,,,,2021-01,2021
2021-01-03,Brazil,São Paulo,45919049,1471422,3469.0,,,,46845,37.0,,,,2021-01,2021
2021-01-04,Brazil,São Paulo,45919049,1473670,2248.0,,,,46888,43.0,,,,2021-01,2021
2021-01-05,Brazil,São Paulo,45919049,1486551,12881.0,,,,47222,334.0,,,,2021-01,2021
2021-01-06,Brazil,São Paulo,45919049,1501085,14534.0,,,,47511,289.0,,,,2021-01,2021
2021-01-07,Brazil,São Paulo,45919049,1515158,14073.0,,,,47768,257.0,,,,2021-01,2021
2021-01-08,Brazil,São Paulo,45919049,1528952,13794.0,8966.0,,,48029,261.0,180.0,,,2021-01,2021
2021-01-09,Brazil,São Paulo,45919049,1540513,11561.0,10366.0,,,48298,269.0,213.0,,,2021-01,2021
2021-01-10,Brazil,São Paulo,45919049,1546132,5619.0,10673.0,,,48351,53.0,216.0,,,2021-01,2021
2021-01-11,Brazil,São Paulo,45919049,1549142,3010.0,10782.0,,,48379,28.0,213.0,,,2021-01,2021
2021-01-12,Brazil,São Paulo,45919049,1561844,12702.0,10757.0,,,48662,283.0,206.0,,,2021-01,2021
2021-01-13,Brazil,São Paulo,45919049,1577119,15275.0,10862.0,,,48985,323.0,211.0,,,2021-01,2021
2021-01-14,Brazil,São Paulo,45919049,1590829,13710.0,10811.0,,,49289,304.0,218.0,,,2021-01,2021
2021-01-15,Brazil,São Paulo,45919049,1605845,15016.0,10985.0,,,49600,311.0,225.0,,,2021-01,2021
2021-01-16,Brazil,São Paulo,45919049,1619619,13774.0,11301.0,,,49885,285.0,227.0,,,2021-01,2021
2021-01-17,Brazil,São Paulo,45919049,1625339,5720.0,11316.0,,,49945,60.0,228.0,,,2021-01,2021
2021-01-18,Brazil,São Paulo,45919049,1628272,2933.0,11305.0,,,49987,42.0,230.0,,,2021-01,2021
2021-01-19,Brazil,São Paulo,45919049,1644225,15953.0,11769.0,,,50318,331.0,237.0,,,2021-01,2021
2021-01-20,Brazil,São Paulo,45919049,1658636,14411.0,11646.0,,,50652,334.0,239.0,,,2021-01,2021
2021-01-21,Brazil,São Paulo,45919049,1670754,12118.0,11418.0,,,50938,286.0,236.0,,,2021-01,2021
2021-01-22,Brazil,São Paulo,45919049,1679759,9005.0,10560.0,1.17778273477582,Crescendo,51192,254.0,228.0,1.2666666666666666,Crescendo,2021-01,2021
2021-01-23,Brazil,São Paulo,45919049,1694355,14596.0,10677.0,1.0300019293845264,Estável,51423,231.0,220.0,1.0328638497652582,Estável,2021-01,2021
2021-01-24,Brazil,São Paulo,45919049,1699427,5072.0,10584.0,0.9916612011618102,Estável,51502,79.0,223.0,1.0324074074074074,Estável,2021-01,2021
2021-01-25,Brazil,São Paulo,45919049,1702294,2867.0,10575.0,0.9808013355592654,Estável,51556,54.0,225.0,1.056338028169014,Estável,2021-01,2021
2021-01-26,Brazil,São Paulo,45919049,1715253,12959.0,10147.0,0.9432927396114158,Estável,51838,282.0,218.0,1.058252427184466,Estável,2021-01,2021
2021-01-27,Brazil,São Paulo,45919049,1731294,16041.0,10380.0,0.9556251150800956,Estável,52170,332.0,217.0,1.028436018957346,Estável,2021-01,2021
2021-01-28,Brazil,São Paulo,45919049,1746070,14776.0,10760.0,0.9952825825548052,Estável,52481,311.0,221.0,1.0137614678899085,Estável,2021-01,2021
2021-01-29,Brazil,São Paulo,45919049,1759957,13887.0,11457.0,1.0429676832043695,Estável,52722,241.0,219.0,0.9733333333333334,Estável,2021-01,2021
2021-01-30,Brazil,São Paulo,45919049,1773024,13067.0,11239.0,0.9945137598442616,Estável,52954,232.0,219.0,0.9647577092511012,Estável,2021-01,2021
2021-01-31,Brazil,São Paulo,45919049,1777368,4344.0,11135.0,0.9840049487451396,Estável,53034,80.0,219.0,0.9605263157894736,Estável,2021-01,2021
2021-02-01,Brazil,São Paulo,45919049,1779722,2354.0,11062.0,0.9785050862450244,Estável,53090,56.0,220.0,0.9565217391304348,Estável,2021-02,2021
2021-02-02,Brazil,São Paulo,45919049,1794019,14297.0,11253.0,0.9561560030588836,Estável,53455,365.0,231.0,0.9746835443037974,Estável,2021-02,2021
2021-02-03,Brazil,São Paulo,45919049,1807009,12990.0,10817.0,0.9288167611196978,Estável,53704,249.0,220.0,0.9205020920502092,Estável,2021-02,2021
2021-02-04,Brazil,São Paulo,45919049,1820941,13932.0,10696.0,0.9367665090208442,Estável,53997,293.0,217.0,0.9194915254237288,Estável,2021-02,2021
2021-02-05,Brazil,São Paulo,45919049,1833163,12222.0,10458.0,0.9903409090909092,Estável,54324,327.0,229.0,1.0043859649122806,Estável,2021-02,2021
2021-02-06,Brazil,São Paulo,46217709,1845086,11923.0,10295.0,0.9642221597827104,Estável,54545,221.0,228.0,1.0363636363636364,Estável,2021-02,2021
2021-02-07,Brazil,São Paulo,45919049,1849334,4248.0,10281.0,0.9713718820861678,Estável,54614,69.0,226.0,1.0134529147982063,Estável,2021-02,2021
2021-02-08,Brazil,São Paulo,45979684,1851776,2442.0,10294.0,0.9734278959810876,Estável,54663,49.0,225.0,1.0,Estável,2021-02,2021
2021-02-09,Brazil,São Paulo,45919049,1864977,13201.0,10137.0,0.9990144870405046,Estável,55087,424.0,234.0,1.073394495412844,Estável,2021-02,2021
2021-02-10,Brazil,São Paulo,45919049,1878802,13825.0,10257.0,0.988150289017341,Estável,55419,332.0,245.0,1.1290322580645162,Estável,2021-02,2021
2021-02-11,Brazil,São Paulo,45919049,1889969,11167.0,9862.0,0.916542750929368,Estável,55742,323.0,250.0,1.1312217194570136,Estável,2021-02,2021
2021-02-12,Brazil,São Paulo,45919049,1901574,11605.0,9773.0,0.853015623636205,Estável,55971,229.0,236.0,1.0776255707762556,Estável,2021-02,2021
2021-02-13,Brazil,São Paulo,45919049,1911411,9837.0,9475.0,0.8430465343891805,Estável,56191,220.0,236.0,1.0776255707762556,Estável,2021-02,2021
2021-02-14,Brazil,São Paulo,45919049,1913598,2187.0,9181.0,0.824517287831163,Estável,56266,75.0,236.0,1.0776255707762556,Estável,2021-02,2021
2021-02-15,Brazil,São Paulo,45919049,1915914,2316.0,9163.0,0.8283312240101247,Estável,56304,38.0,235.0,1.068181818181818,Estável,2021-02,2021
2021-02-16,Brazil,São Paulo,45919049,1927410,11496.0,8919.0,0.7925886430285257,Estável,56702,398.0,231.0,1.0,Estável,2021-02,2021
2021-02-17,Brazil,São Paulo,45919049,1938712,11302.0,8559.0,0.79125450679486,Estável,56960,258.0,221.0,1.0045454545454546,Estável,2021-02,2021
2021-02-18,Brazil,São Paulo,45919049,1949459,10747.0,8499.0,0.7945961106955871,Estável,57240,280.0,214.0,0.9861751152073732,Estável,2021-02,2021
2021-02-19,Brazil,São Paulo,45919049,1960564,11105.0,8428.0,0.8058902275769746,Estável,57499,259.0,219.0,0.9563318777292577,Estável,2021-02,2021
2021-02-20,Brazil,São Paulo,45919049,1971423,10859.0,8574.0,0.8328314715881496,Estável,57743,244.0,222.0,0.9736842105263158,Estável,2021-02,2021
2021-02-21,Brazil,São Paulo,45919049,1975927,4504.0,8905.0,0.8661608792918977,Estável,57799,56.0,219.0,0.9690265486725664,Estável,2021-02,2021
2021-02-22,Brazil,São Paulo,45919049,1978477,2550.0,8938.0,0.8682727802603458,Estável,57842,43.0,220.0,0.9777777777777776,Estável,2021-02,2021
2021-02-23,Brazil,São Paulo,45919049,1990554,12077.0,9021.0,0.8899082568807339,Estável,58199,357.0,214.0,0.9145299145299144,Estável,2021-02,2021
2021-02-24,Brazil,São Paulo,45919049,2002640,12086.0,9133.0,0.8904163010626889,Estável,58528,329.0,224.0,0.9142857142857144,Estável,2021-02,2021
2021-02-25,Brazil,São Paulo,45919049,2014529,11889.0,9296.0,0.9426079902656662,Estável,58873,345.0,234.0,0.936,Estável,2021-02,2021
2021-02-26,Brazil,São Paulo,45919049,2026125,11596.0,9366.0,0.9583546505678912,Estável,59129,256.0,233.0,0.9872881355932204,Estável,2021-02,2021
2021-02-27,Brazil,São Paulo,45919049,2037267,11142.0,9407.0,0.9928232189973616,Estável,59428,299.0,241.0,1.021186440677966,Estável,2021-02,2021
2021-02-28,Brazil,São Paulo,45919049,2041628,4361.0,9386.0,1.0223287223613986,Estável,59493,65.0,242.0,1.0254237288135593,Estável,2021-02,2021
2021-03-01,Brazil,São Paulo,45919049,2044699,3071.0,9461.0,1.0325220997489906,Estável,59546,53.0,244.0,1.0382978723404257,Estável,2021-03,2021
2021-03-02,Brazil,São Paulo,45919049,2054867,10168.0,9188.0,1.0301603318757708,Estável,60014,468.0,260.0,1.1255411255411256,Estável,2021-03,2021
2021-03-03,Brazil,São Paulo,45919049,2068616,13749.0,9426.0,1.1012968804766912,Estável,60381,367.0,265.0,1.1990950226244343,Crescendo,2021-03,2021
2021-03-04,Brazil,São Paulo,45919049,2080852,12236.0,9475.0,1.1148370396517238,Estável,60694,313.0,261.0,1.219626168224299,Crescendo,2021-03,2021
2021-03-05,Brazil,São Paulo,45919049,2093924,13072.0,9686.0,1.149264356905553,Estável,61064,370.0,277.0,1.264840182648402,Crescendo,2021-03,2021
2021-03-06,Brazil,São Paulo,45919049,2107687,13763.0,10060.0,1.1733146722649872,Crescendo,61417,353.0,285.0,1.2837837837837838,Crescendo,2021-03,2021
2021-03-07,Brazil,São Paulo,45919049,2113738,6051.0,10302.0,1.1568781583380123,Crescendo,61463,46.0,282.0,1.2876712328767124,Crescendo,2021-03,2021
2021-03-08,Brazil,São Paulo,45919049,2117962,4224.0,10467.0,1.1710673528753637,Crescendo,61584,121.0,292.0,1.3272727272727274,Crescendo,2021-03,2021
2021-03-09,Brazil,São Paulo,45919049,2134020,16058.0,11308.0,1.2535195654583748,Crescendo,62101,517.0,299.0,1.397196261682243,Crescendo,2021-03,2021
2021-03-10,Brazil,São Paulo,45919049,2149561,15541.0,11564.0,1.266177597722545,Crescendo,62570,469.0,313.0,1.3973214285714286,Crescendo,2021-03,2021
2021-03-11,Brazil,São Paulo,45919049,2164066,14505.0,11888.0,1.278829604130809,Crescendo,63010,440.0,331.0,1.4145299145299146,Crescendo,2021-03,2021
2021-03-12,Brazil,São Paulo,45919049,2179786,15720.0,12266.0,1.309630578688875,Crescendo,63531,521.0,353.0,1.5150214592274678,Crescendo,2021-03,2021
2021-03-13,Brazil,São Paulo,45919049,2195130,15344.0,12492.0,1.3279472733071118,Crescendo,63965,434.0,364.0,1.5103734439834025,Crescendo,2021-03,2021
2021-03-14,Brazil,São Paulo,45919049,2202983,7853.0,12750.0,1.3584061367994886,Crescendo,64123,158.0,380.0,1.5702479338842976,Crescendo,2021-03,2021
2021-03-15,Brazil,São Paulo,45919049,2208242,5259.0,12898.0,1.3632808371208118,Crescendo,64223,100.0,377.0,1.5450819672131149,Crescendo,2021-03,2021
2021-03-16,Brazil,São Paulo,45919049,2225926,17684.0,13130.0,1.4290378754897692,Crescendo,64902,679.0,401.0,1.5423076923076924,Crescendo,2021-03,2021
2021-03-17,Brazil,São Paulo,45919049,2243868,17942.0,13473.0,1.4293443666454488,Crescendo,65519,617.0,422.0,1.5924528301886791,Crescendo,2021-03,2021
2021-03-18,Brazil,São Paulo,45919049,2261360,17492.0,13900.0,1.467018469656992,Crescendo,66178,659.0,453.0,1.735632183908046,Crescendo,2021-03,2021
2021-03-19,Brazil,São Paulo,45919049,2280033,18673.0,14321.0,1.4785257072062772,Crescendo,66798,620.0,467.0,1.6859205776173285,Crescendo,2021-03,2021
2021-03-20,Brazil,São Paulo,45919049,2298061,18028.0,14705.0,1.4617296222664016,Crescendo,67414,616.0,493.0,1.7298245614035088,Crescendo,2021-03,2021
2021-03-21,Brazil,São Paulo,45919049,2306326,8265.0,14764.0,1.433119782566492,Crescendo,67558,144.0,491.0,1.7411347517730495,Crescendo,2021-03,2021
2021-03-22,Brazil,São Paulo,45919049,2311101,4775.0,14695.0,1.4039361803764212,Crescendo,67602,44.0,483.0,1.654109589041096,Crescendo,2021-03,2021
